ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
InternetTrackingSummary,ListingId,Listing ID,"The unique ID that the summary data is based on, when applicable.",,String,,255,,,,,Active,e4783e1,,,,No,,,2022-10-25,2022-10-25,2.0.0,ListingId Field (InternetTrackingSummary),https://ddwiki.reso.org/pages/viewpage.action?pageId=1136047,1136047,,,
InternetTrackingSummary,MobileLogins,Mobile Logins,The sum of logins on the product from a mobile device.,,Number,,100,,,,,Active,9bebdea,,,,No,,,2022-10-25,2022-10-25,2.0.0,MobileLogins Field,https://ddwiki.reso.org/display/DDW20/MobileLogins+Field,1136054,,,
InternetTrackingSummary,ModificationTimestamp,Modification Timestamp,The transactional timestamp automatically recorded by the system representing the date/time the InternetTrackingSummary record was last modified.,,Timestamp,,27,,,,,Active,b0f555a,,,,No,,,2022-10-25,2022-10-25,2.0.0,ModificationTimestamp Field (InternetTrackingSummary),https://ddwiki.reso.org/pages/viewpage.action?pageId=1136059,1136059,,,
InternetTrackingSummary,OriginatingSystemName,Originating System Name,The name of the originating system from which this data is derived from.,,String,,255,,,,,Active,8fc4fad,,,,No,,,2022-10-25,2022-10-25,2.0.0,OriginatingSystemName Field (InternetTrackingSummary),https://ddwiki.reso.org/pages/viewpage.action?pageId=1136065,1136065,,,
InternetTrackingSummary,ResponseType,Response Type,"An open enumeration that defines the InternetTracking data set in the transaction (e.g., summary data or single events).",,"String List, Single",,128,,,,,Active,e90a594,,Open with Enumerations,ResponseTypes,No,,,2021-04-21,2021-04-21,2.0.0,ResponseType Field,https://ddwiki.reso.org/display/DDW20/ResponseType+Field,1136072,,,
InternetTrackingSummary,StartTimestamp,Start Timestamp,Indicates the starting timestamp the data is representing.,,Timestamp,,27,,,,,Active,8222efb,,,,No,,,2021-04-21,2021-04-21,2.0.0,StartTimestamp Field,https://ddwiki.reso.org/display/DDW20/StartTimestamp+Field,1136078,,,
InternetTrackingSummary,CmaCreatedCount,CMA Created Count,The sum of Competitive Market Analysis (CMA) reports created.,,Number,,100,,,,,Active,c1ffaa3,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalCmaReportsCreated Field,https://ddwiki.reso.org/display/DDW20/TotalCmaReportsCreated+Field,1136084,,,
InternetTrackingSummary,CmaEmailedCount,CMA Emailed Count,The sum of Competitive Market Analysis (CMA) reports emailed.,,Number,,100,,,,,Active,2d5bde9,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalCmaReportsEmailed Field,https://ddwiki.reso.org/display/DDW20/TotalCmaReportsEmailed+Field,1136090,,,
InternetTrackingSummary,CmaRanCount,CMA Ran Count,The sum of Competitive Market Analysis (CMA) reports ran.,,Number,,100,,,,,Active,c9e00e4,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalCmaReportsRan Field,https://ddwiki.reso.org/display/DDW20/TotalCmaReportsRan+Field,1136097,,,
InternetTrackingSummary,CmaSharedCount,CMA Shared Count,"The sum of Competitive Market Analysis (CMA) reports shared (on social media, SMS, etc.).",,Number,,100,,,,,Active,dadd3c0,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalCmaReportsShared Field,https://ddwiki.reso.org/display/DDW20/TotalCmaReportsShared+Field,1136103,,,
InternetTrackingSummary,InquiryCount,Inquiry Count,"The sum of end-user inquiry events; also referred to as leads. The end-user submitted an inquiry for more information (e.g., click of a button or link).",,Number,,100,,,,,Active,7a8ceca,,,,No,,,2021-04-21,2021-04-21,2.0.0,TotalInquiries Field,https://ddwiki.reso.org/display/DDW20/TotalInquiries+Field,1136108,,,
InternetTrackingSummary,ImpressionCount,Impression Count,The aggregated sum of impressions that the object obtained during the summary time period.,,Number,,255,,,,,Active,754bc6a,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingImpressions Field,https://ddwiki.reso.org/display/DDW20/TotalListingImpressions+Field,1136114,,,
InternetTrackingSummary,MobileAppImpressionCount,Mobile App Impression Count,"The sum of impressions derived from a mobile app, not a browser.",,Number,,100,,,,,Active,f71845b,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingImpressionsMobileApp Field,https://ddwiki.reso.org/display/DDW20/TotalListingImpressionsMobileApp+Field,1136120,,,
InternetTrackingSummary,ListingsEmailedCount,Listings Emailed Count,The sum of emails the listing was involved in.,,Number,,100,,,,,Active,27a9fb3,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingsEmailed Field,https://ddwiki.reso.org/display/DDW20/TotalListingsEmailed+Field,1136128,,,
InternetTrackingSummary,FavoritedCount,Favorited Count,"The sum of favorited events (liked, starred, add-to-list, etc.) the listing obtained.",,Number,,100,,,,,Active,459e792,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingsFavorited Field,https://ddwiki.reso.org/display/DDW20/TotalListingsFavorited+Field,1136133,,,
InternetTrackingSummary,SharedCount,Shared Count,"The sum of shares (social media, SMS, etc.) the listing was part of.",,Number,,100,,,,,Active,b44d909,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingsShared Field,https://ddwiki.reso.org/display/DDW20/TotalListingsShared+Field,1136139,,,
InternetTrackingSummary,ViewCount,View Count,The sum of detailed views the listing obtained.,,Number,,100,,,,,Active,8e75653,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingViews Field,https://ddwiki.reso.org/display/DDW20/TotalListingViews+Field,1136145,,,
InternetTrackingSummary,MobileAppViewCount,Mobile App View Count,"The sum of views derived from a mobile app, not a browser.",,Number,,100,,,,,Active,ac79560,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalListingViewsMobileApp Field,https://ddwiki.reso.org/display/DDW20/TotalListingViewsMobileApp+Field,1136152,,,
InternetTrackingSummary,TotalLogins,Total Logins,The sum of logins on the product.,,Number,,100,,,,,Active,77ce48e,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalLogins Field,https://ddwiki.reso.org/display/DDW20/TotalLogins+Field,1136158,,,
InternetTrackingSummary,ShowingCompletedCount,Showing Completed Count,The sum of showings completed.,,Number,,100,,,,,Active,8e645ff,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalShowingsCompleted Field,https://ddwiki.reso.org/display/DDW20/TotalShowingsCompleted+Field,1136165,,,
InternetTrackingSummary,ShowingRequestedCount,Showing Requested Count,The sum of showings requested.,,Number,,100,,,,,Active,555c547,,,,No,,,2022-10-25,2022-10-25,2.0.0,TotalShowingsRequested Field,https://ddwiki.reso.org/display/DDW20/TotalShowingsRequested+Field,1136171,,,
InternetTrackingSummary,TrackingDate,Tracking Date,The actual date the summary data pertains to.,,Date,,10,,,,,Active,79a242e,,,,No,,,2022-10-25,2022-10-25,2.0.0,TrackingDate Field,https://ddwiki.reso.org/display/DDW20/TrackingDate+Field,1136177,,,
InternetTrackingSummary,TrackingType,Tracking Type,"Defines the type of tracking data being sought (e.g., Office, Agent), a single listing itself or the entire data set from a Unique Organization Identifier (UOI).",,"String List, Single",,128,,,,,Active,30ed547,,Open with Enumerations,TrackingType,No,,,2022-10-25,2022-10-25,2.0.0,TrackingType Field,https://ddwiki.reso.org/display/DDW20/TrackingType+Field,1136183,,,
InternetTrackingSummary,TrackingValues,Tracking Values,The comma-delimited values that relate to the TrackingType field in the search.,,String,,255,,,,,Active,6fb216e,,,,No,,,2022-10-25,2022-10-25,2.0.0,TrackingValues Field,https://ddwiki.reso.org/display/DDW20/TrackingValues+Field,1136189,,,
InternetTrackingSummary,UniqueLogins,Unique Logins,The sum of logins on the product that are unique.,,Number,,100,,,,,Active,4f8f29a,,,,No,,,2022-10-25,2022-10-25,2.0.0,UniqueLogins Field,https://ddwiki.reso.org/display/DDW20/UniqueLogins+Field,1136195,,,
LockOrBox,HistoryTransactional,History Transactional,This history for the LockOrBox record.,,Collection,HistoryTransactional,,,,,,Active,2c570f6,,,,No,,,2023-04-04,2023-04-04,2.0.0,HistoryTransactional Field (LockOrBox),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135893,1135893,,,
LockOrBox,KeyOrCredentialId,Key or Credential ID,"The local, well-known identifier for a given lockbox/smartlock system key or credential. This value may not be unique, specifically in the case of aggregation systems, and it should be the identifier from the original system.",,String,,25,,,,,Active,9258e3c,,,,No,,,2019-07-25,2019-07-25,2.0.0,KeyOrCredentialId Field,https://ddwiki.reso.org/display/DDW20/KeyOrCredentialId+Field,1135899,,,
LockOrBox,ListAgentFullName,List Agent Full Name,"The first, middle and last name of the listing agent.",,String,,150,,,,,Active,e17aee7,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListAgentFullName Field (LockOrBox),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135905,1135905,,,
LockOrBox,ListingAddress1,Listing Address 1,"The street number, direction, name and suffix of the property where the lockbox/smartlock is located.",,String,,50,,,,,Active,aa7940f,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingAddress1 Field,https://ddwiki.reso.org/display/DDW20/ListingAddress1+Field,1135911,,,
LockOrBox,ListingAddress2,Listing Address 2,The unit/suite number of the property where the lockbox/smartlock is located.,,String,,50,,,,,Active,bc6959c,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingAddress2 Field,https://ddwiki.reso.org/display/DDW20/ListingAddress2+Field,1135917,,,
LockOrBox,ListingCity,Listing City,The city of the property where the lockbox/smartlock is located.,,String,,50,,,,,Active,643054c,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingCity Field,https://ddwiki.reso.org/display/DDW20/ListingCity+Field,1135921,,,
LockOrBox,ListingCountry,Listing Country,The country of the property where the lockbox/smartlock is located.,,"String List, Single",,2,,,,,Active,181c70e,,Open with Enumerations,Country,No,,,2019-07-25,2019-07-25,2.0.0,ListingCountry Field,https://ddwiki.reso.org/display/DDW20/ListingCountry+Field,1135928,,,
LockOrBox,ListingId,Listing ID,"The well-known identifier for the listing where the lockbox/smartlock is located. The value may be identical to that of the Listing Key, but the Listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255,,,,,Active,e777d58,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingId Field (LockOrBox),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135933,1135933,,,
LockOrBox,ListingKey,Listing Key,"A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemLockOrBoxKey and OriginatingSystemLockOrBoxKey.",,String,,255,,,,,Active,78502e6,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingKey Field (LockOrBox),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135939,1135939,,,
LockOrBox,ListingLatitude,Listing Latitude,The latitude of the property where the lockbox/smartlock is located.,,Number,,12,8,,,,Active,2245ca6,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingLatitude Field,https://ddwiki.reso.org/display/DDW20/ListingLatitude+Field,1135943,,,
LockOrBox,ListingLongitude,Listing Longitude,The longitude of the property where the lockbox/smartlock is located.,,Number,,12,8,,,,Active,33b781a,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingLongitude Field,https://ddwiki.reso.org/display/DDW20/ListingLongitude+Field,1135949,,,
LockOrBox,ListingPostalCode,Listing Postal Code,The postal code of the property where the lockbox/smartlock is located.,,String,,10,,,,,Active,6a99ef2,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingPostalCode Field,https://ddwiki.reso.org/display/DDW20/ListingPostalCode+Field,1135955,,,
LockOrBox,ListingPostalCodePlus4,Listing Postal Code Plus 4,The four-digit U.S. ZIP Code extention of the property where the lockbox/smartlock is located.,,String,,4,,,,,Active,2b9bdfc,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingPostalCodePlus4 Field,https://ddwiki.reso.org/display/DDW20/ListingPostalCodePlus4+Field,1135961,,,
LockOrBox,ListingStateOrProvince,Listing State or Province,The state or province of the property where the lockbox/smartlock is located.,,"String List, Single",,2,,,,,Active,3284005,,Open with Enumerations,StateOrProvince,No,,,2019-07-25,2019-07-25,2.0.0,ListingStateOrProvince Field,https://ddwiki.reso.org/display/DDW20/ListingStateOrProvince+Field,1135966,,,
LockOrBox,ListingTimeZone,Listing Time Zone,The time zone of the property where the lockbox/smartlock is located.,,String,,4,,,,,Active,5e83359,,,,No,,,2019-07-25,2019-07-25,2.0.0,ListingTimeZone Field,https://ddwiki.reso.org/display/DDW20/ListingTimeZone+Field,1135973,,,
LockOrBox,LockOrBoxAccessTimestamp,Lock or Box Access Timestamp,The transactional timestamp automatically recorded by the lockbox/smartlock system representing the date/time the lockbox or lock was last accessed.,,Timestamp,,27,,,,,Active,bb4d663,,,,No,,,2019-07-25,2019-07-25,2.0.0,LockOrBoxAccessTimestamp Field,https://ddwiki.reso.org/display/DDW20/LockOrBoxAccessTimestamp+Field,1135979,,,
LockOrBox,LockOrBoxAccessType,Lock or Box Access Type,The method of access for the lockbox or smartlock.,,"String List, Multi",,50,,,,,Active,a5b1f74,,Open with Enumerations,LockOrBoxAccessType,No,,,2019-07-25,2019-07-25,2.0.0,LockOrBoxAccessType Field,https://ddwiki.reso.org/display/DDW20/LockOrBoxAccessType+Field,1135984,,,
